amount,merchant_category,channel,device_type,ip_velocity,session_duration_s,failed_auth_count,is_international,hour_of_day,day_of_week,is_weekend,is_night,province_mismatch,amount_zscore,high_velocity_flag,short_session_flag,behavioral_risk_score,is_fraud
109.98,5,1,3,2,113,0,0,13,2,0,0,1,-0.2092,0,0,0.2,0
27.95,4,4,0,2,161,0,0,18,4,0,0,0,-0.7666,0,0,0.0,0
94.66,5,0,0,1,216,0,0,18,3,0,0,1,-0.6111,0,0,0.2,0
66.0,5,2,2,1,226,0,0,15,4,0,0,0,-0.5732,0,0,0.0,0
62.98,11,0,0,3,291,0,0,15,4,0,0,0,-0.2333,0,0,0.0,0
16.32,10,3,0,1,140,0,0,13,6,1,0,0,-0.946,0,0,0.0,0
28.13,11,4,0,3,80,0,0,10,4,0,0,0,-0.5934,0,0,0.0,0
151.79,4,1,0,1,111,0,0,9,4,0,0,0,-0.2782,0,0,0.0,0
80.76,6,1,0,1,147,0,0,18,0,0,0,0,0.0668,0,0,0.0,0
52.67,0,1,3,1,213,0,0,15,6,1,0,0,-0.2475,0,0,0.0,0
111.19,9,4,1,2,178,0,0,23,0,0,1,1,-0.289,0,0,0.35,0
40.59,11,3,2,3,152,0,0,11,1,0,0,0,0.1037,0,0,0.0,0
144.03,9,1,2,3,224,0,0,15,1,0,0,0,-0.093,0,0,0.0,0
23.01,9,1,2,2,199,0,0,14,6,1,0,0,-0.7195,0,0,0.0,0
27.67,11,1,0,4,124,1,0,13,2,0,0,0,0.3858,0,0,0.2,0
56.5,14,1,0,2,60,0,0,15,5,1,0,0,0.8789,0,0,0.0,0
35.34,9,4,2,2,129,0,0,14,2,0,0,0,-1.0067,0,0,0.0,0
15.38,7,4,0,1,232,0,0,16,1,0,0,1,-0.2797,0,0,0.2,0
12.05,12,3,1,2,156,0,0,14,4,0,0,0,-0.2792,0,0,0.0,0
9.43,0,1,1,1,302,0,0,12,3,0,0,1,-1.1074,0,0,0.2,0
36.08,2,1,2,2,214,0,0,20,2,0,0,0,1.3191,0,0,0.0,0
29.95,5,1,2,1,215,0,0,14,0,0,0,0,0.6934,0,0,0.0,0
14.71,11,1,2,3,180,0,0,18,3,0,0,0,-0.7449,0,0,0.0,0
75.78,9,4,1,2,304,0,0,18,4,0,0,1,0.0964,0,0,0.2,0
67.44,3,4,1,1,148,0,0,18,2,0,0,0,-0.0638,0,0,0.0,0
44.32,14,1,1,1,276,0,0,11,4,0,0,0,-0.334,0,0,0.0,0
76.5,11,4,2,3,161,0,0,12,5,1,0,0,-0.1751,0,0,0.0,0
25.36,1,0,1,1,216,0,0,15,6,1,0,0,-0.2115,0,0,0.0,0
135.18,11,4,0,2,173,0,0,20,1,0,0,1,-0.3783,0,0,0.2,0
75.81,2,4,3,3,228,0,0,7,5,1,0,0,0.1181,0,0,0.0,0
31.34,11,4,2,1,165,0,0,11,3,0,0,0,-0.7938,0,0,0.0,0
172.19,4,0,1,2,87,0,0,13,3,0,0,0,-0.7038,0,0,0.0,0
62.01,11,3,3,2,184,0,0,15,2,0,0,0,-0.3224,0,0,0.0,0
95.39,11,3,2,3,180,0,0,11,0,0,0,0,-0.2478,0,0,0.0,0
321.21,1,3,0,1,154,0,0,19,6,1,0,0,0.941,0,0,0.0,0
10.98,0,1,2,2,140,0,0,9,0,0,0,0,-0.2053,0,0,0.0,0
10.16,6,4,1,3,173,0,0,14,2,0,0,0,-0.9954,0,0,0.0,0
49.92,9,3,0,2,116,0,0,15,4,0,0,0,-0.7137,0,0,0.0,0
235.71,12,4,2,1,127,0,0,10,2,0,0,0,0.7401,0,0,0.0,0
110.0,0,4,2,1,264,0,0,16,1,0,0,0,-0.342,0,0,0.0,0
182.36,9,1,0,1,172,0,0,13,3,0,0,0,1.8998,0,0,0.0,0
180.52,4,4,2,1,195,0,0,15,2,0,0,1,-0.1996,0,0,0.2,0
18.64,13,4,0,4,212,0,0,8,4,0,0,1,-0.3276,0,0,0.2,0
18.07,5,0,3,4,143,0,0,14,2,0,0,0,0.4971,0,0,0.0,0
48.88,9,1,2,1,143,0,0,14,6,1,0,0,-0.0638,0,0,0.0,0
49.35,1,3,2,2,218,0,0,6,5,1,0,0,-0.0406,0,0,0.0,0
125.05,14,3,1,1,177,0,0,12,6,1,0,0,-0.3436,0,0,0.0,0
64.87,4,2,1,1,187,0,0,9,2,0,0,0,1.3337,0,0,0.0,0
51.79,2,1,2,2,147,0,0,13,3,0,0,0,-0.7508,0,0,0.0,0
15.77,5,1,2,2,196,0,0,5,0,0,1,0,-1.0169,0,0,0.15,0
12.05,2,1,0,1,154,0,0,10,1,0,0,0,0.4901,0,0,0.0,0
28.0,11,1,0,5,155,0,0,22,1,0,1,1,-0.5552,0,0,0.35,0
15.45,6,0,3,1,115,0,0,19,6,1,0,0,-0.2983,0,0,0.0,0
30.02,14,0,3,1,111,0,0,13,5,1,0,0,-0.0795,0,0,0.0,0
63.42,9,1,1,2,274,0,0,7,1,0,0,0,-0.3399,0,0,0.0,0
19.45,4,4,2,2,85,0,0,12,3,0,0,0,-0.0991,0,0,0.0,0
41.05,1,3,2,3,138,0,0,11,6,1,0,0,0.0062,0,0,0.0,0
820.23,1,1,3,3,24,3,0,15,2,0,0,1,4.6346,0,0,0.4,1
114.87,13,4,1,2,226,0,0,9,0,0,0,0,-1.3054,0,0,0.0,0
15.97,11,3,2,1,196,0,0,12,2,0,0,0,-0.7274,0,0,0.0,0
38.39,11,1,0,2,212,0,0,16,5,1,0,0,2.7333,0,0,0.0,0
53.05,9,3,0,1,220,0,0,4,4,0,1,1,-0.3443,0,0,0.35,0
67.15,5,2,2,4,218,0,0,7,4,0,0,0,-0.0991,0,0,0.0,0
44.18,8,1,0,2,93,0,0,15,3,0,0,1,-0.3882,0,0,0.2,0
25.97,4,4,2,1,169,0,0,10,0,0,0,0,-0.3043,0,0,0.0,0
102.75,10,3,2,1,268,0,0,19,4,0,0,0,-0.1529,0,0,0.0,0
59.38,1,1,2,5,118,0,0,10,0,0,0,0,0.7302,0,0,0.0,0
89.99,11,1,1,2,131,0,0,6,6,1,0,0,1.2004,0,0,0.0,0
18.98,4,4,2,2,258,0,0,6,0,0,0,0,-0.2584,0,0,0.0,0
72.96,14,3,2,5,84,0,0,15,1,0,0,0,-0.2166,0,0,0.0,0
38.6,9,1,1,2,187,0,0,20,0,0,0,0,-0.4992,0,0,0.0,0
63.31,5,4,2,2,139,0,0,10,2,0,0,0,0.4059,0,0,0.0,0
95.13,9,3,2,1,102,0,0,20,2,0,0,0,0.7765,0,0,0.0,0
40.36,10,1,2,1,253,0,0,19,4,0,0,0,-0.5768,0,0,0.0,0
8.37,5,4,3,1,80,0,0,10,6,1,0,0,0.6855,0,0,0.0,0
85.6,11,3,0,1,173,0,0,20,4,0,0,0,0.3322,0,0,0.0,0
117.79,9,1,2,1,174,0,0,21,1,0,0,0,0.378,0,0,0.0,0
17.01,9,4,3,2,173,0,0,13,1,0,0,0,-0.208,0,0,0.0,0
59.12,2,4,1,1,147,0,0,8,4,0,0,0,-0.1348,0,0,0.0,0
33.66,14,3,1,2,73,0,0,11,4,0,0,0,-0.1455,0,0,0.0,0
43.73,11,3,2,5,186,0,0,14,2,0,0,0,-0.1144,0,0,0.0,0
252.59,9,1,0,3,328,0,0,14,4,0,0,0,-0.0243,0,0,0.0,0
35.22,9,2,2,1,115,0,0,9,5,1,0,0,0.7396,0,0,0.0,0
25.34,2,1,0,1,169,0,0,23,1,0,1,1,3.4715,0,0,0.35,0
14.03,14,3,0,2,225,0,0,11,1,0,0,0,-0.657,0,0,0.0,0
17.14,5,4,0,1,119,0,0,13,5,1,0,0,-0.1098,0,0,0.0,0
70.81,13,3,0,3,86,0,0,17,3,0,0,1,1.037,0,0,0.2,0
1708.21,1,4,3,3,28,1,1,23,4,0,1,1,3.6628,0,0,0.65,1
82.63,13,0,1,2,203,0,0,5,5,1,1,0,-0.1919,0,0,0.15,0
20.37,11,4,3,1,125,0,0,12,0,0,0,0,-0.2261,0,0,0.0,0
66.82,2,3,0,4,173,0,0,6,4,0,0,0,-0.3404,0,0,0.0,0
52.31,5,1,0,3,98,0,0,10,4,0,0,0,2.0609,0,0,0.0,0
142.71,13,3,2,2,187,0,0,16,6,1,0,0,0.8178,0,0,0.0,0
16.8,2,1,2,1,71,0,0,15,3,0,0,0,-0.6801,0,0,0.0,0
33.08,5,0,0,2,125,0,0,10,5,1,0,0,0.4176,0,0,0.0,0
63.3,7,0,2,1,247,0,0,15,5,1,0,0,-0.0157,0,0,0.0,0
25.07,12,2,2,2,193,0,0,17,0,0,0,0,-0.137,0,0,0.0,0
221.37,5,4,0,4,136,0,0,10,6,1,0,0,-0.1813,0,0,0.0,0
52.65,9,1,1,1,252,0,0,8,4,0,0,1,-0.4224,0,0,0.2,0
62.38,9,4,2,1,204,0,0,12,5,1,0,0,-0.0997,0,0,0.0,0
235.12,11,1,2,3,288,0,0,8,3,0,0,0,1.3046,0,0,0.0,0
10.58,5,4,0,3,279,0,0,23,5,1,1,0,-1.1109,0,0,0.15,0
12.49,2,0,2,4,185,0,0,18,1,0,0,0,-0.2722,0,0,0.0,0
526.45,11,0,2,5,223,0,0,6,0,0,0,0,0.0671,0,0,0.0,0
58.45,4,3,2,1,181,0,0,14,0,0,0,0,-0.6246,0,0,0.0,0
19.37,13,2,0,3,139,0,0,10,3,0,0,1,-0.3489,0,0,0.2,0
196.26,4,4,2,2,190,0,0,13,5,1,0,0,-1.1968,0,0,0.0,0
33.37,5,1,2,1,235,0,0,11,0,0,0,0,0.5608,0,0,0.0,0
53.26,3,1,0,2,123,0,0,15,1,0,0,0,0.1543,0,0,0.0,0
23.71,5,4,0,1,225,0,0,8,4,0,0,0,-0.3117,0,0,0.0,0
16.21,9,4,1,3,189,0,0,15,2,0,0,0,-0.3253,0,0,0.0,0
8.87,11,4,3,2,131,0,0,9,4,0,0,0,-0.1808,0,0,0.0,0
73.41,6,4,2,1,113,0,0,9,3,0,0,0,-0.2509,0,0,0.0,0
21.51,11,3,2,2,131,0,0,9,6,1,0,1,-0.5127,0,0,0.2,0
42.1,14,4,1,2,166,0,0,8,1,0,0,0,-0.5469,0,0,0.0,0
58.81,2,4,2,1,298,0,0,9,2,0,0,0,-0.4091,0,0,0.0,0
31.1,10,0,0,2,268,0,0,15,6,1,0,0,1.4093,0,0,0.0,0
13.57,6,0,0,1,191,0,0,10,5,1,0,0,-1.6076,0,0,0.0,0
110.43,10,3,2,2,212,0,0,11,3,0,0,0,-0.7222,0,0,0.0,0
6.05,14,3,2,2,172,0,0,16,6,1,0,0,-0.7485,0,0,0.0,0
14.29,4,4,2,1,182,0,0,1,5,1,1,1,-0.8058,0,0,0.35,0
184.49,9,1,1,3,201,0,0,10,6,1,0,0,3.0559,0,0,0.0,0
72.74,9,1,1,2,137,1,0,12,6,1,0,0,-0.187,0,0,0.2,0
19.94,11,3,2,4,230,0,0,15,5,1,0,0,-0.2641,0,0,0.0,0
6.27,4,3,0,3,167,0,0,10,5,1,0,0,-0.2666,0,0,0.0,0
66.62,5,4,0,3,119,0,0,7,6,1,0,0,-0.2472,0,0,0.0,0
25.3,11,1,0,1,204,0,0,12,6,1,0,1,-0.236,0,0,0.2,0
44.48,7,0,2,1,160,0,0,14,1,0,0,0,-0.2096,0,0,0.0,0
13.5,7,4,1,2,267,0,0,12,2,0,0,0,-0.4913,0,0,0.0,0
19.63,14,4,0,2,168,0,0,2,1,0,1,0,-0.9253,0,0,0.15,0
45.72,5,4,2,2,170,0,0,8,4,0,0,1,-1.6765,0,0,0.2,0
10.75,6,0,0,3,168,0,0,12,4,0,0,0,-1.5161,0,0,0.0,0
4.3,5,1,0,1,226,0,0,20,5,1,0,0,-0.2111,0,0,0.0,0
21.32,0,3,1,2,184,0,0,12,2,0,0,0,-0.3122,0,0,0.0,0
14.67,9,4,3,1,248,0,0,5,6,1,1,1,-0.3957,0,0,0.35,0
60.16,7,1,0,1,189,0,0,8,5,1,0,0,0.0177,0,0,0.0,0
17.63,11,4,0,1,72,0,0,18,0,0,0,0,-0.1489,0,0,0.0,0
108.59,3,3,0,2,200,0,0,17,5,1,0,0,1.3523,0,0,0.0,1
564.5,9,4,2,6,41,2,1,22,1,0,1,1,1.31,1,0,0.9,1
46.85,5,3,2,1,183,0,0,12,6,1,0,0,-0.0055,0,0,0.0,0
2.97,0,4,3,25,12,5,0,4,2,0,1,1,-0.8072,1,1,0.9,1
62.26,11,3,3,3,213,0,0,21,4,0,0,0,-0.2108,0,0,0.0,0
8.45,5,4,3,3,142,0,0,15,1,0,0,0,-0.319,0,0,0.0,0
34.62,5,4,0,3,271,0,0,11,0,0,0,1,-0.1663,0,0,0.2,0
31.5,1,3,2,1,207,0,0,11,1,0,0,0,0.2841,0,0,0.0,0
68.71,2,1,0,2,283,0,0,13,4,0,0,0,-0.2186,0,0,0.0,0
43.24,6,1,2,4,250,0,0,9,0,0,0,0,-0.6721,0,0,0.0,0
19.0,0,1,1,3,179,0,0,10,3,0,0,0,0.1237,0,0,0.0,0
37.72,5,4,0,2,191,0,0,20,2,0,0,0,-0.2988,0,0,0.0,0
130.16,0,0,3,4,73,0,0,19,3,0,0,1,-0.144,0,0,0.2,0
4.32,5,1,2,3,192,0,0,15,1,0,0,0,-0.183,0,0,0.0,0
52.83,2,1,2,3,259,0,0,13,2,0,0,0,-0.1901,0,0,0.0,0
37.19,2,4,0,3,215,0,0,17,4,0,0,1,-0.9335,0,0,0.2,0
38.84,4,1,2,1,179,0,0,9,4,0,0,0,-0.2391,0,0,0.0,0
11.69,12,3,2,2,206,0,0,11,0,0,0,0,-0.4341,0,0,0.0,0
13.36,9,2,2,2,200,0,0,22,2,0,1,0,-0.3257,0,0,0.15,0
532.77,1,1,1,5,17,3,1,22,0,0,1,1,4.4233,0,0,0.65,1
79.84,0,3,0,3,239,0,0,2,4,0,1,0,-0.2356,0,0,0.15,0
67.07,11,1,3,2,232,0,0,20,1,0,0,0,0.392,0,0,0.0,0
146.79,1,4,0,6,165,0,0,14,6,1,0,0,-0.4574,1,0,0.25,0
284.42,14,1,2,1,350,0,0,16,3,0,0,0,-0.573,0,0,0.0,0
46.71,2,1,1,5,220,0,0,13,1,0,0,0,-0.8807,0,0,0.0,0
14.26,7,4,2,2,126,0,0,17,4,0,0,0,-1.105,0,0,0.0,0
2507.78,1,0,3,7,24,3,1,2,0,0,1,1,4.6857,1,0,0.9,1
23.69,4,1,2,3,122,0,0,11,3,0,0,1,-0.275,0,0,0.2,0
214.43,6,1,3,1,270,0,0,12,3,0,0,0,-0.2268,0,0,0.0,0
62.55,2,0,0,1,203,0,0,11,4,0,0,1,-0.4088,0,0,0.2,0
25.02,10,3,2,2,152,0,0,16,0,0,0,0,-0.5393,0,0,0.0,0
102.05,13,1,0,2,154,0,0,23,1,0,1,0,-0.0972,0,0,0.15,0
51.77,0,2,1,4,298,0,0,23,5,1,1,0,0.3762,0,0,0.15,0
31.08,4,4,2,4,155,0,0,10,1,0,0,0,-0.2292,0,0,0.0,0
529.02,5,1,2,1,190,0,0,12,6,1,0,0,-0.6491,0,0,0.0,0
157.41,14,1,0,1,172,0,0,8,6,1,0,0,1.2646,0,0,0.0,0
30.15,10,3,0,2,206,0,0,13,0,0,0,0,-0.2236,0,0,0.0,0
18.02,11,1,1,3,140,0,0,15,5,1,0,0,-0.1398,0,0,0.0,0
19.01,5,3,0,1,219,1,0,13,6,1,0,0,-0.9897,0,0,0.2,0
324.13,1,4,2,2,229,0,0,9,4,0,0,0,2.3025,0,0,0.0,1
187.95,5,4,1,1,92,0,0,6,1,0,0,0,-0.308,0,0,0.0,0
131.05,8,0,1,2,211,0,0,16,2,0,0,0,-1.1356,0,0,0.0,0
58.48,11,4,0,1,226,0,0,12,3,0,0,1,0.2456,0,0,0.2,0
18.99,13,1,2,5,218,1,0,17,2,0,0,1,-0.277,0,0,0.4,0
378.68,5,4,0,4,238,1,0,18,4,0,0,0,0.0663,0,0,0.2,0
492.97,11,1,1,4,187,0,0,10,2,0,0,1,-0.1214,0,0,0.2,0
58.8,9,1,2,1,152,0,0,12,5,1,0,0,-0.035,0,0,0.0,0
53.85,5,1,0,1,235,0,0,9,3,0,0,0,-0.3474,0,0,0.0,0
155.1,1,1,0,2,191,0,0,15,2,0,0,0,0.5115,0,0,0.0,0
6.71,3,3,2,2,113,0,0,15,1,0,0,0,-1.1689,0,0,0.0,0
29.61,0,4,1,2,133,0,0,12,4,0,0,0,-0.4631,0,0,0.0,0
57.58,4,2,2,1,147,0,0,12,1,0,0,0,-0.221,0,0,0.0,0
157.97,3,1,2,2,171,0,0,10,3,0,0,0,1.8772,0,0,0.0,1
192.71,5,3,0,1,164,0,0,15,5,1,0,0,-0.1502,0,0,0.0,0
20.27,12,4,2,3,281,0,0,5,3,0,1,0,-0.1982,0,0,0.15,0
22.9,6,3,2,2,155,0,0,15,6,1,0,0,0.2411,0,0,0.0,0
30.15,5,1,2,4,177,0,0,15,4,0,0,0,0.5962,0,0,0.0,0
88.09,12,2,2,1,134,0,0,15,4,0,0,0,-0.731,0,0,0.0,0
87.25,5,0,2,1,192,0,0,19,2,0,0,0,0.0035,0,0,0.0,0
22.06,9,0,0,2,154,0,0,23,2,0,1,0,-1.0952,0,0,0.15,0
31.91,2,4,3,2,211,0,0,21,5,1,0,0,-0.4737,0,0,0.0,0
86.42,4,1,1,2,177,0,0,7,4,0,0,1,-0.1599,0,0,0.2,0
171.48,11,2,3,1,232,0,0,20,0,0,0,0,-0.2142,0,0,0.0,0
71.79,5,0,0,3,98,0,0,6,4,0,0,0,-0.2075,0,0,0.0,0
26.36,9,0,2,3,188,0,0,9,3,0,0,0,-0.362,0,0,0.0,0
36.58,11,2,2,1,249,0,0,10,4,0,0,0,-0.5214,0,0,0.0,0
50.49,1,3,2,2,198,0,0,17,3,0,0,0,-0.614,0,0,0.0,0
8.38,5,4,0,1,131,0,0,7,6,1,0,0,-0.2585,0,0,0.0,0
5.96,9,1,0,1,165,0,0,19,3,0,0,0,-0.3106,0,0,0.0,0
41.45,11,3,2,2,117,0,0,18,6,1,0,0,-0.2366,0,0,0.0,0
61.61,2,2,0,1,291,0,0,9,3,0,0,0,0.5253,0,0,0.0,0
42.33,4,1,2,1,244,0,0,19,5,1,0,1,-0.9717,0,0,0.2,0
23.85,5,1,0,1,170,0,0,13,2,0,0,0,0.474,0,0,0.0,0
53.26,11,4,0,4,130,0,0,16,2,0,0,0,-0.7446,0,0,0.0,0
123.8,9,1,1,2,173,0,0,17,5,1,0,0,0.5797,0,0,0.0,0
229.81,6,3,3,1,182,0,0,17,6,1,0,0,0.0112,0,0,0.0,0
14.55,5,0,1,1,132,0,0,10,5,1,0,0,0.7959,0,0,0.0,0
5.44,5,2,1,5,170,0,0,15,0,0,0,0,-0.2069,0,0,0.0,0
50.67,11,1,2,1,230,0,0,11,5,1,0,0,-0.5054,0,0,0.0,0
23.77,14,4,1,2,99,0,0,9,1,0,0,0,-0.3011,0,0,0.0,0
47.28,11,1,1,2,181,0,0,12,1,0,0,1,0.1512,0,0,0.2,0
22.24,4,4,2,2,217,0,0,11,1,0,0,0,-0.3031,0,0,0.0,0
313.42,5,1,2,1,212,0,0,20,1,0,0,1,0.954,0,0,0.2,0
46.19,10,4,2,2,279,0,0,11,4,0,0,0,-0.2027,0,0,0.0,0
33.18,0,1,2,2,231,0,0,21,1,0,0,0,0.2169,0,0,0.0,0
152.81,5,2,1,3,121,0,0,10,1,0,0,1,0.2831,0,0,0.2,0
12.44,10,3,0,1,89,0,0,18,5,1,0,0,-0.2177,0,0,0.0,0
48.82,12,3,2,2,126,1,0,13,3,0,0,0,0.0982,0,0,0.2,0
51.62,2,0,1,1,224,0,0,16,6,1,0,0,-0.5649,0,0,0.0,0
7.82,2,4,0,3,107,0,0,20,1,0,0,0,0.3443,0,0,0.0,0
16.61,5,4,2,1,95,0,0,11,2,0,0,1,-0.3671,0,0,0.2,0
35.45,12,4,2,1,194,0,0,12,0,0,0,0,-0.692,0,0,0.0,0
24.23,3,3,2,1,183,0,0,17,1,0,0,1,-0.9352,0,0,0.2,0
24.46,11,0,2,3,86,0,0,10,2,0,0,0,-0.2361,0,0,0.0,0
13.97,6,1,0,2,92,0,0,7,3,0,0,0,-0.2179,0,0,0.0,0
78.36,5,4,1,1,216,0,0,17,2,0,0,0,1.8105,0,0,0.0,0
101.14,14,1,3,4,184,0,0,18,3,0,0,1,1.0839,0,0,0.2,0
18.05,9,1,1,3,81,0,0,18,6,1,0,1,-0.323,0,0,0.2,0
117.05,11,1,1,2,160,0,0,17,4,0,0,0,0.2551,0,0,0.0,0
47.3,5,1,1,1,202,0,0,12,5,1,0,0,2.1924,0,0,0.0,0
39.67,9,4,1,2,149,0,0,12,0,0,0,0,0.3833,0,0,0.0,0
75.04,5,1,2,2,219,0,0,16,3,0,0,0,0.6039,0,0,0.0,0
89.77,0,2,1,1,110,0,0,15,0,0,0,0,1.2249,0,0,0.0,0
76.19,9,0,1,2,192,0,0,17,3,0,0,0,-0.5246,0,0,0.0,0
33.64,2,1,2,1,270,0,0,9,4,0,0,0,-0.7241,0,0,0.0,0
22.19,10,1,1,2,254,0,0,5,5,1,1,0,-0.4169,0,0,0.15,0
58.88,11,2,2,3,175,0,0,14,5,1,0,0,-0.7292,0,0,0.0,0
8.83,5,4,1,3,124,0,0,16,3,0,0,0,0.7358,0,0,0.0,0
16.64,6,3,3,1,174,0,0,12,6,1,0,1,-0.2804,0,0,0.2,0
93.98,4,1,1,4,183,0,0,18,1,0,0,0,-0.1814,0,0,0.0,0
15.55,1,2,2,6,245,0,0,6,0,0,0,0,-0.2537,1,0,0.25,0
171.25,2,3,0,2,209,0,0,18,0,0,0,1,0.0289,0,0,0.2,0
30.58,4,4,0,2,144,0,0,14,6,1,0,0,-0.303,0,0,0.0,0
15.48,2,3,2,1,188,0,0,14,0,0,0,0,0.3449,0,0,0.0,0
73.32,9,1,0,1,297,0,0,21,6,1,0,0,-0.1083,0,0,0.0,0
4.34,1,4,3,14,14,3,1,0,5,1,1,1,-0.4477,1,1,1.0,1
49.11,4,3,3,4,218,0,0,16,3,0,0,0,1.5451,0,0,0.0,0
60.77,4,2,0,1,116,0,0,17,2,0,0,0,0.6885,0,0,0.0,0
43.37,11,1,0,2,154,0,0,16,4,0,0,0,-0.539,0,0,0.0,0
10.13,5,4,2,2,156,0,0,19,4,0,0,0,-0.2206,0,0,0.0,0
11.91,2,1,2,2,80,1,0,12,5,1,0,0,-1.3424,0,0,0.2,0
173.71,0,1,3,2,206,0,0,14,1,0,0,0,0.1847,0,0,0.0,0
124.74,9,3,0,2,299,0,0,15,1,0,0,0,1.2596,0,0,0.0,0
38.63,9,3,0,2,193,0,0,16,6,1,0,1,-0.3861,0,0,0.2,0
271.16,13,1,2,5,102,0,0,5,4,0,1,0,0.4586,0,0,0.15,0
11.1,7,3,2,4,93,0,0,20,1,0,0,0,-0.2337,0,0,0.0,0
360.38,9,3,2,1,275,0,0,7,0,0,0,0,0.1494,0,0,0.0,0
38.32,11,1,0,1,189,0,0,14,2,0,0,1,0.7757,0,0,0.2,0
43.81,9,0,2,2,243,0,0,9,2,0,0,0,-0.2645,0,0,0.0,0
35.01,5,3,0,3,184,0,0,7,5,1,0,0,-0.336,0,0,0.0,0
51.88,10,2,2,1,112,0,0,18,2,0,0,0,-0.1453,0,0,0.0,0
195.99,11,4,0,2,96,0,0,7,5,1,0,0,-0.5998,0,0,0.0,0
12.18,12,2,3,2,226,0,0,11,6,1,0,0,-0.2133,0,0,0.0,0
166.72,9,0,2,2,221,0,0,2,4,0,1,0,-0.3786,0,0,0.15,0
56.35,5,1,0,1,261,0,0,10,6,1,0,0,-0.2204,0,0,0.0,0
29.58,0,1,2,4,151,0,0,20,3,0,0,0,-0.2534,0,0,0.0,0
66.87,0,4,3,1,202,0,0,13,3,0,0,0,-0.9065,0,0,0.0,0
67.51,11,2,2,1,123,0,0,11,3,0,0,0,-0.3275,0,0,0.0,0
185.91,11,3,1,1,219,0,0,20,0,0,0,1,-0.3052,0,0,0.2,0
82.75,2,0,1,5,180,0,0,21,4,0,0,0,0.2778,0,0,0.0,0
32.66,9,2,1,2,314,0,0,18,6,1,0,0,-0.215,0,0,0.0,0
21.47,9,0,0,1,186,0,0,10,6,1,0,0,-0.1897,0,0,0.0,0
5.22,13,1,3,3,221,0,0,16,5,1,0,1,-1.5524,0,0,0.2,0
97.74,5,1,1,2,201,0,0,13,3,0,0,0,-0.4549,0,0,0.0,0
17.8,9,2,0,3,212,0,0,20,6,1,0,0,-0.5025,0,0,0.0,0
33.17,9,3,2,3,176,0,0,12,6,1,0,0,-1.1058,0,0,0.0,0
15.78,13,1,0,3,230,0,0,16,1,0,0,0,-0.2214,0,0,0.0,0
42.21,12,4,0,1,243,0,0,15,5,1,0,0,-0.0239,0,0,0.0,0
8.43,5,0,0,2,259,0,0,16,5,1,0,0,-0.2098,0,0,0.0,0
12.45,11,0,1,2,142,0,0,17,1,0,0,0,-0.769,0,0,0.0,0
37.39,12,3,2,2,97,0,0,10,6,1,0,0,-0.5638,0,0,0.0,0
614.27,8,4,0,3,54,0,0,15,3,0,0,0,1.0281,0,0,0.0,1
85.47,11,1,2,5,148,0,0,23,3,0,1,0,-0.1559,0,0,0.15,0
56.17,2,4,2,1,198,0,0,14,1,0,0,0,-0.8391,0,0,0.0,0
81.84,6,4,0,1,144,0,0,13,5,1,0,0,-0.1882,0,0,0.0,0
123.77,10,3,0,2,210,0,0,10,4,0,0,1,-0.3191,0,0,0.2,0
14.98,9,1,2,4,175,0,0,9,0,0,0,0,-1.1286,0,0,0.0,0
35.15,2,4,2,3,199,0,0,20,2,0,0,0,-0.1118,0,0,0.0,0
140.39,9,4,2,1,223,0,0,14,0,0,0,0,3.5886,0,0,0.0,0
405.85,0,2,0,3,122,0,0,21,4,0,0,0,2.3382,0,0,0.0,0
97.07,2,2,2,1,189,0,0,13,0,0,0,0,-0.2444,0,0,0.0,0
30.07,0,0,0,3,229,0,0,23,0,0,1,0,0.0782,0,0,0.15,0
30.93,6,4,2,1,237,0,0,21,6,1,0,0,1.2552,0,0,0.0,0
11.26,5,0,2,1,337,0,0,9,0,0,0,0,-0.2931,0,0,0.0,0
218.99,9,1,1,1,165,0,0,16,2,0,0,0,0.1261,0,0,0.0,0
10.64,13,4,2,1,210,0,0,9,6,1,0,0,-0.2695,0,0,0.0,0
74.9,1,4,1,3,151,0,0,10,5,1,0,0,0.2263,0,0,0.0,0
81.26,5,4,2,3,229,0,0,11,6,1,0,0,2.1281,0,0,0.0,0
39.36,6,3,0,3,216,0,0,10,1,0,0,0,-0.2443,0,0,0.0,0
20.9,9,4,2,3,194,1,0,12,4,0,0,1,-0.2268,0,0,0.4,0
10.17,12,1,0,1,213,0,0,9,6,1,0,0,-0.7627,0,0,0.0,0
53.62,9,4,1,1,160,0,0,13,6,1,0,0,1.125,0,0,0.0,1
23.34,11,1,1,1,108,0,0,20,3,0,0,0,0.248,0,0,0.0,0
122.4,9,1,2,1,182,0,0,11,4,0,0,0,1.0244,0,0,0.0,0
111.3,11,4,1,1,231,0,0,13,0,0,0,0,-0.2838,0,0,0.0,0
52.67,0,4,0,2,172,0,0,5,0,0,1,0,0.3001,0,0,0.15,0
90.31,2,1,0,3,134,0,0,11,0,0,0,0,0.3411,0,0,0.0,0
160.51,0,3,0,1,196,0,0,6,4,0,0,0,1.1779,0,0,0.0,0
5.17,9,3,0,1,179,0,0,18,2,0,0,0,-0.2315,0,0,0.0,0
30.17,4,1,1,1,163,0,0,16,4,0,0,0,-0.1912,0,0,0.0,0
29.38,4,3,3,2,163,0,0,5,0,0,1,0,-0.2203,0,0,0.15,0
